,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
83,uraw,2017,広島,0,4,3,57,51,13.6,17,23.5,62.0,25.51,20.44,96.43,12.07,11,0,689,84.6,17,29.4,8,4,10,16,100.0,20,40.0,21,85.7,21,3,1,1,0,69,26,110264,138,125
84,uraw,2017,川崎Ｆ,2,1,4,49,52,13.5,14,7.1,51.2,17.71,15.89,81.97,9.09,7,0,600,85.3,12,16.7,10,1,5,22,100.0,16,31.3,14,78.6,9,1,0,1,1,45,17,110264,136,104
85,uraw,2017,新潟,0,2,1,62,57,17.0,18,11.1,66.8,24.77,19.49,76.19,7.90,7,0,612,86.9,19,21.1,9,1,6,26,84.6,19,57.9,12,75.0,15,4,1,3,0,79,19,104129,152,106
86,uraw,2017,Ｃ大阪,2,2,4,71,44,14.7,16,12.5,59.5,21.79,18.60,63.42,7.78,6,0,522,82.6,20,20.0,10,3,6,22,90.9,18,38.9,13,76.9,16,2,0,1,0,72,21,104129,100,109
87,uraw,2017,札幌,2,0,2,53,45,11.0,12,0.0,60.2,20.44,16.11,73.68,11.64,1,0,580,84.5,16,37.5,14,0,5,21,95.2,17,41.2,17,76.5,19,2,1,0,1,48,15,104129,129,109
88,uraw,2017,大宮,1,2,2,45,72,16.7,18,11.1,53.5,12.74,8.72,58.51,8.92,5,1,402,81.3,10,40.0,16,3,5,22,95.5,14,50.0,12,66.7,19,4,3,0,0,32,11,105129,131,108
89,uraw,2017,甲府,0,1,0,41,58,7.1,8,12.5,55.9,12.09,10.49,77.65,12.67,3,0,480,80.4,12,0.0,17,2,8,20,90.0,15,40.0,12,75.0,21,1,1,3,0,33,9,105129,137,112
90,uraw,2017,FC東京,0,2,1,47,51,11.1,12,16.7,50.6,16.78,12.88,81.22,16.24,6,0,496,82.1,10,20.0,10,1,5,10,100.0,24,41.7,15,73.3,26,4,1,1,0,42,10,108451,149,108
91,uraw,2017,清水,0,2,1,51,57,13.8,15,13.3,64.5,21.51,19.34,65.69,12.16,3,0,706,87.5,14,21.4,16,1,3,19,89.5,10,30.0,14,92.9,20,4,2,1,0,59,19,108451,145,109
92,uraw,2017,柏,2,1,2,55,48,14.1,19,5.3,63.2,23.72,18.60,88.60,15.74,5,1,630,80.6,19,36.8,10,0,9,26,96.2,9,44.4,20,85.0,14,3,2,0,0,52,22,112276,146,135
